copy_id,driver1_lap_01,driver2_lap_01,driver3_lap_01,driver4_lap_01,driver5_lap_01,driver6_lap_01,driver7_lap_01,driver8_lap_01,driver9_lap_01,driver10_lap_01,driver11_lap_01,driver12_lap_01,driver13_lap_01,driver14_lap_01,driver15_lap_01,driver16_lap_01,driver17_lap_01,driver18_lap_01,driver19_lap_01,driver20_lap_01,driver21_lap_01,driver22_lap_01,driver23_lap_01,driver24_lap_01,driver1_lap_02,driver2_lap_02,driver3_lap_02,driver4_lap_02,driver5_lap_02,driver6_lap_02,driver7_lap_02,driver8_lap_02,driver9_lap_02,driver10_lap_02,driver11_lap_02,driver12_lap_02,driver13_lap_02,driver14_lap_02,driver15_lap_02,driver16_lap_02,driver17_lap_02,driver18_lap_02,driver19_lap_02,driver20_lap_02,driver21_lap_02,driver22_lap_02,driver23_lap_02,driver24_lap_02,driver1_lap_03,driver2_lap_03,driver3_lap_03,driver4_lap_03,driver5_lap_03,driver6_lap_03,driver7_lap_03,driver8_lap_03,driver9_lap_03,driver10_lap_03,driver11_lap_03,driver12_lap_03,driver13_lap_03,driver14_lap_03,driver15_lap_03,driver16_lap_03,driver17_lap_03,driver18_lap_03,driver19_lap_03,driver20_lap_03,driver21_lap_03,driver22_lap_03,driver23_lap_03,driver24_lap_03,driver1_lap_04,driver2_lap_04,driver3_lap_04,driver4_lap_04,driver5_lap_04,driver6_lap_04,driver7_lap_04,driver8_lap_04,driver9_lap_04,driver10_lap_04,driver11_lap_04,driver12_lap_04,driver13_lap_04,driver14_lap_04,driver15_lap_04,driver16_lap_04,driver17_lap_04,driver18_lap_04,driver19_lap_04,driver20_lap_04,driver21_lap_04,driver22_lap_04,driver23_lap_04,driver24_lap_04,driver1_lap_05,driver2_lap_05,driver3_lap_05,driver4_lap_05,driver5_lap_05,driver6_lap_05,driver7_lap_05,driver8_lap_05,driver9_lap_05,driver10_lap_05,driver11_lap_05,driver12_lap_05,driver13_lap_05,driver14_lap_05,driver15_lap_05,driver16_lap_05,driver17_lap_05,driver18_lap_05,driver19_lap_05,driver20_lap_05,driver21_lap_05,driver22_lap_05,driver23_lap_05,driver24_lap_05,driver1_lap_06,driver2_lap_06,driver3_lap_06,driver4_lap_06,driver5_lap_06,driver6_lap_06,driver7_lap_06,driver8_lap_06,driver9_lap_06,driver10_lap_06,driver11_lap_06,driver12_lap_06,driver13_lap_06,driver14_lap_06,driver15_lap_06,driver16_lap_06,driver17_lap_06,driver18_lap_06,driver19_lap_06,driver20_lap_06,driver21_lap_06,driver22_lap_06,driver23_lap_06,driver24_lap_06,driver1_lap_07,driver2_lap_07,driver3_lap_07,driver4_lap_07,driver5_lap_07,driver6_lap_07,driver7_lap_07,driver8_lap_07,driver9_lap_07,driver10_lap_07,driver11_lap_07,driver12_lap_07,driver13_lap_07,driver14_lap_07,driver15_lap_07,driver16_lap_07,driver17_lap_07,driver18_lap_07,driver19_lap_07,driver20_lap_07,driver21_lap_07,driver22_lap_07,driver23_lap_07,driver24_lap_07,driver1_lap_08,driver2_lap_08,driver3_lap_08,driver4_lap_08,driver5_lap_08,driver6_lap_08,driver7_lap_08,driver8_lap_08,driver9_lap_08,driver10_lap_08,driver11_lap_08,driver12_lap_08,driver13_lap_08,driver14_lap_08,driver15_lap_08,driver16_lap_08,driver17_lap_08,driver18_lap_08,driver19_lap_08,driver20_lap_08,driver21_lap_08,driver22_lap_08,driver23_lap_08,driver24_lap_08,driver1_lap_09,driver2_lap_09,driver3_lap_09,driver4_lap_09,driver5_lap_09,driver6_lap_09,driver7_lap_09,driver8_lap_09,driver9_lap_09,driver10_lap_09,driver11_lap_09,driver12_lap_09,driver13_lap_09,driver14_lap_09,driver15_lap_09,driver16_lap_09,driver17_lap_09,driver18_lap_09,driver19_lap_09,driver20_lap_09,driver21_lap_09,driver22_lap_09,driver23_lap_09,driver24_lap_09,driver1_lap_10,driver2_lap_10,driver3_lap_10,driver4_lap_10,driver5_lap_10,driver6_lap_10,driver7_lap_10,driver8_lap_10,driver9_lap_10,driver10_lap_10,driver11_lap_10,driver12_lap_10,driver13_lap_10,driver14_lap_10,driver15_lap_10,driver16_lap_10,driver17_lap_10,driver18_lap_10,driver19_lap_10,driver20_lap_10,driver21_lap_10,driver22_lap_10,driver23_lap_10,driver24_lap_10
107_1,88604,105359,0,90776,0,102980,93473,0,104844,96356,105237,94815,91684,88080,90714,105790,90327,93169,112710,99450,95572,0,93318,91936,83037,84097,0,82270,0,92784,84104,0,94565,84331,94331,83978,83847,82752,83938,86761,84440,83593,87427,86663,84832,0,83955,84099,82378,82651,0,81833,0,83871,93493,0,88750,84517,87842,84646,83425,83144,82301,87319,86587,84572,85473,86138,84377,0,84380,83493,82105,83696,0,83209,0,79468,83696,0,84013,82911,85278,83946,82416,83452,81723,86442,0,82476,86995,85092,85134,0,83213,88743,83088,82612,0,87327,0,77692,86651,0,80034,82940,79990,84811,87562,87658,82621,85853,0,87329,86512,84564,84669,0,84033,97092,87716,81053,0,96805,0,77674,96484,0,78929,88287,79506,88991,94976,97614,81664,86485,0,99538,89825,88708,83913,0,88118,78196,98356,81981,0,75969,0,75653,75526,0,77592,106789,77836,96166,77623,76733,85817,83797,0,79300,102818,97809,82556,0,101282,77550,78117,86424,0,73727,0,73854,75150,0,75932,75550,77355,75108,76118,74123,98650,88672,0,78161,77320,76789,86356,0,76018,75892,75338,95102,0,73300,0,73317,76137,0,75202,74328,76790,74372,74197,73360,76630,98937,0,77688,76326,76613,97445,0,74736,74221,74409,76295,0,73657,0,72922,76524,0,74419,73752,75366,76196,73832,73363,77886,77961,0,76778,76074,76279,76179,0,74665,73747
107_2,93473,105790,99450,90776,0,94815,105359,91684,88080,112710,105237,93169,0,102980,104844,95572,93318,0,0,90327,96356,91936,88604,90714,84104,86761,86663,82270,0,83978,84097,83847,82752,87427,94331,83593,0,92784,94565,84832,83955,0,0,84440,84331,84099,83037,83938,93493,87319,86138,81833,0,84646,82651,83425,83144,85473,87842,84572,0,83871,88750,84377,84380,0,0,86587,84517,83493,82378,82301,83696,86442,85092,83209,0,83946,83696,82416,83452,86995,85278,82476,0,79468,84013,85134,83213,0,0,0,82911,88743,82105,81723,86651,85853,84564,87327,0,84811,82612,87562,87658,86512,79990,87329,0,77692,80034,84669,84033,0,0,0,82940,97092,83088,82621,96484,86485,88708,96805,0,88991,81053,94976,97614,89825,79506,99538,0,77674,78929,83913,88118,0,0,0,88287,78196,87716,81664,75526,83797,97809,75969,0,96166,81981,77623,76733,102818,77836,79300,0,75653,77592,82556,101282,0,0,0,106789,77550,98356,85817,75150,88672,76789,73727,0,75108,86424,76118,74123,77320,77355,78161,0,73854,75932,86356,76018,0,0,0,75550,75892,78117,98650,76137,98937,76613,73300,0,74372,95102,74197,73360,76326,76790,77688,0,73317,75202,97445,74736,0,0,0,74328,74221,75338,76630,76524,77961,76279,73657,0,76196,76295,73832,73363,76074,75366,76778,0,72922,74419,76179,74665,0,0,0,73752,73747,74409,77886
107_3,0,95572,0,105237,90776,104844,99450,91936,90327,91684,105359,90714,94815,102980,88080,93169,0,112710,105790,88604,0,93473,93318,96356,0,84832,0,94331,82270,94565,86663,84099,84440,83847,84097,83938,83978,92784,82752,83593,0,87427,86761,83037,0,84104,83955,84331,0,84377,0,87842,81833,88750,86138,83493,86587,83425,82651,82301,84646,83871,83144,84572,0,85473,87319,82378,0,93493,84380,84517,0,85134,0,85278,83209,84013,85092,88743,0,82416,83696,81723,83946,79468,83452,82476,0,86995,86442,82105,0,83696,83213,82911,0,84669,0,79990,87327,80034,84564,97092,0,87562,82612,82621,84811,77692,87658,87329,0,86512,85853,83088,0,86651,84033,82940,0,83913,0,79506,96805,78929,88708,78196,0,94976,81053,81664,88991,77674,97614,99538,0,89825,86485,87716,0,96484,88118,88287,0,82556,0,77836,75969,77592,97809,77550,0,77623,81981,85817,96166,75653,76733,79300,0,102818,83797,98356,0,75526,101282,106789,0,86356,0,77355,73727,75932,76789,75892,0,76118,86424,98650,75108,73854,74123,78161,0,77320,88672,78117,0,75150,76018,75550,0,97445,0,76790,73300,75202,76613,74221,0,74197,95102,76630,74372,73317,73360,77688,0,76326,98937,75338,0,76137,74736,74328,0,76179,0,75366,73657,74419,76279,73747,0,73832,76295,77886,76196,72922,73363,76778,0,76074,77961,74409,0,76524,74665,73752
1080_1,182581,205123,0,161065,0,164420,159234,0,226277,153538,175539,171845,177794,167674,173571,178856,169987,156498,192776,155297,165811,0,181062,151929,154889,136634,0,140423,0,138130,141252,0,129418,144070,132354,134343,131507,136288,133433,130806,135166,142614,119961,143143,137309,0,129667,144979,103994,108179,0,106520,0,106608,106290,0,105134,104323,108904,109028,109054,107544,109266,109408,108949,105603,108077,104570,106997,0,108888,103218,102417,103171,0,102520,0,102916,102012,0,104039,101995,105374,105664,105835,104206,105433,123868,104686,101426,105705,102377,103309,0,105755,101885,99431,101963,0,100640,0,101549,101122,0,100616,100205,103996,103941,103564,101781,103769,103339,103140,100918,103285,100229,101762,0,103313,99679,98346,101294,0,99570,0,100290,99975,0,99637,97998,104252,120171,104231,124976,104176,99941,102718,98151,103439,98270,101114,0,103887,98046,97686,100200,0,99094,0,99052,98694,0,99510,97933,100441,103772,101620,103350,100501,101173,101388,98028,102015,98134,100478,0,101663,97181,98733,99795,0,98944,0,99213,98673,0,97724,97269,99631,101028,100798,99811,99476,100625,100529,97715,100656,97285,99745,0,100829,97426,98489,98197,0,98127,0,98678,98350,0,97213,97180,100050,98476,99546,97700,99635,98209,99780,96951,100376,96854,97546,0,100302,96588,99615,96359,0,97852,0,97601,97380,0,104874,96881,99137,97102,99411,96824,98943,97612,98873,96834,99434,96883,97380,0,98978,96299
1080_2,159234,178856,155297,161065,0,171845,205123,177794,167674,192776,175539,156498,0,164420,226277,165811,181062,0,0,169987,153538,151929,182581,173571,141252,130806,143143,140423,0,134343,136634,131507,136288,119961,132354,142614,0,138130,129418,137309,129667,0,0,135166,144070,144979,154889,133433,106290,109408,104570,106520,0,109028,108179,109054,107544,108077,108904,105603,0,106608,105134,106997,108888,0,0,108949,104323,103218,103994,109266,102012,123868,102377,102520,0,105664,103171,105835,104206,105705,105374,101426,0,102916,104039,103309,105755,0,0,104686,101995,101885,102417,105433,101122,103339,100229,100640,0,103941,101963,103564,101781,103285,103996,100918,0,101549,100616,101762,103313,0,0,103140,100205,99679,99431,103769,99975,99941,98270,99570,0,120171,101294,104231,124976,103439,104252,98151,0,100290,99637,101114,103887,0,0,102718,97998,98046,98346,104176,98694,101173,98134,99094,0,103772,100200,101620,103350,102015,100441,98028,0,99052,99510,100478,101663,0,0,101388,97933,97181,97686,100501,98673,100625,97285,98944,0,101028,99795,100798,99811,100656,99631,97715,0,99213,97724,99745,100829,0,0,100529,97269,97426,98733,99476,98350,98209,96854,98127,0,98476,98197,99546,97700,100376,100050,96951,0,98678,97213,97546,100302,0,0,99780,97180,96588,98489,99635,97380,97612,96883,97852,0,97102,96359,99411,96824,99434,99137,96834,0,97601,104874,97380,98978,0,0,98873,96881,96299,99615,98943
1080_3,0,165811,0,175539,161065,226277,155297,151929,169987,177794,205123,173571,171845,164420,167674,156498,0,192776,178856,182581,0,159234,181062,153538,0,137309,0,132354,140423,129418,143143,144979,135166,131507,136634,133433,134343,138130,136288,142614,0,119961,130806,154889,0,141252,129667,144070,0,106997,0,108904,106520,105134,104570,103218,108949,109054,108179,109266,109028,106608,107544,105603,0,108077,109408,103994,0,106290,108888,104323,0,103309,0,105374,102520,104039,102377,101885,104686,105835,103171,105433,105664,102916,104206,101426,0,105705,123868,102417,0,102012,105755,101995,0,101762,0,103996,100640,100616,100229,99679,103140,103564,101963,103769,103941,101549,101781,100918,0,103285,103339,99431,0,101122,103313,100205,0,101114,0,104252,99570,99637,98270,98046,102718,104231,101294,104176,120171,100290,124976,98151,0,103439,99941,98346,0,99975,103887,97998,0,100478,0,100441,99094,99510,98134,97181,101388,101620,100200,100501,103772,99052,103350,98028,0,102015,101173,97686,0,98694,101663,97933,0,99745,0,99631,98944,97724,97285,97426,100529,100798,99795,99476,101028,99213,99811,97715,0,100656,100625,98733,0,98673,100829,97269,0,97546,0,100050,98127,97213,96854,96588,99780,99546,98197,99635,98476,98678,97700,96951,0,100376,98209,98489,0,98350,100302,97180,0,97380,0,99137,97852,104874,96883,96299,98873,99411,96359,98943,97102,97601,96824,96834,0,99434,97612,99615,0,97380,98978,96881
1081_1,116234,123829,0,115452,0,118543,119787,0,124909,114359,123859,118400,120530,117643,122721,125761,120803,112920,121528,110927,116952,0,122720,112264,110338,113790,0,109572,0,111690,111871,0,113492,109312,112240,111348,111760,110995,113361,113514,112113,108954,112296,108303,110521,0,112112,108845,109848,112309,0,109714,0,110910,111315,0,117544,108978,111322,110311,110956,110217,112909,112576,111676,108690,111667,108245,110054,0,111932,108601,109997,112595,0,109876,0,110947,110531,0,137857,109054,111128,110406,110965,110139,112043,112123,111349,108248,111837,108517,110089,0,111531,108519,110293,111997,0,109824,0,110533,110619,0,112442,109005,111168,110517,110540,110259,112109,111960,111195,108312,110701,108439,109792,0,111309,108430,110184,111785,0,109623,0,110623,110746,0,111671,109169,111111,110231,110743,110121,111946,112111,111070,108566,110930,108651,110783,0,112673,108542,110293,111690,0,109524,0,110622,110534,0,111369,109260,111265,110473,111071,110715,111313,111532,111044,108775,110952,108779,110958,0,111926,108768,110230,111364,0,109838,0,110744,110585,0,111457,109309,111017,110914,111252,110703,111058,111896,111069,108907,111322,108824,111155,0,111824,108841,127392,132591,0,124780,0,128218,128764,0,141844,0,133804,129852,128309,129423,132948,136935,130946,118315,132706,114999,129357,0,135201,119045,143453,128432,0,143054,0,129891,128944,0,116377,0,138410,144147,129889,140863,128350,141352,128749,136036,140390,139943,142359,0,140853,148669
1081_2,119787,125761,110927,115452,0,118400,123829,120530,117643,121528,123859,112920,0,118543,124909,116952,122720,0,0,120803,114359,112264,116234,122721,111871,113514,108303,109572,0,111348,113790,111760,110995,112296,112240,108954,0,111690,113492,110521,112112,0,0,112113,109312,108845,110338,113361,111315,112576,108245,109714,0,110311,112309,110956,110217,111667,111322,108690,0,110910,117544,110054,111932,0,0,111676,108978,108601,109848,112909,110531,112123,108517,109876,0,110406,112595,110965,110139,111837,111128,108248,0,110947,137857,110089,111531,0,0,111349,109054,108519,109997,112043,110619,111960,108439,109824,0,110517,111997,110540,110259,110701,111168,108312,0,110533,112442,109792,111309,0,0,111195,109005,108430,110293,112109,110746,112111,108651,109623,0,110231,111785,110743,110121,110930,111111,108566,0,110623,111671,110783,112673,0,0,111070,109169,108542,110184,111946,110534,111532,108779,109524,0,110473,111690,111071,110715,110952,111265,108775,0,110622,111369,110958,111926,0,0,111044,109260,108768,110293,111313,110585,111896,108824,109838,0,110914,111364,111252,110703,111322,111017,108907,0,110744,111457,111155,111824,0,0,111069,109309,108841,110230,111058,128764,136935,114999,124780,0,129852,132591,128309,129423,132706,133804,118315,0,128218,141844,129357,135201,0,0,130946,0,119045,127392,132948,128944,141352,139943,143054,0,144147,128432,129889,140863,140390,138410,136036,0,129891,116377,142359,140853,0,0,128749,0,148669,143453,128350
1081_3,0,116952,0,123859,115452,124909,110927,112264,120803,120530,123829,122721,118400,118543,117643,112920,0,121528,125761,116234,0,119787,122720,114359,0,110521,0,112240,109572,113492,108303,108845,112113,111760,113790,113361,111348,111690,110995,108954,0,112296,113514,110338,0,111871,112112,109312,0,110054,0,111322,109714,117544,108245,108601,111676,110956,112309,112909,110311,110910,110217,108690,0,111667,112576,109848,0,111315,111932,108978,0,110089,0,111128,109876,137857,108517,108519,111349,110965,112595,112043,110406,110947,110139,108248,0,111837,112123,109997,0,110531,111531,109054,0,109792,0,111168,109824,112442,108439,108430,111195,110540,111997,112109,110517,110533,110259,108312,0,110701,111960,110293,0,110619,111309,109005,0,110783,0,111111,109623,111671,108651,108542,111070,110743,111785,111946,110231,110623,110121,108566,0,110930,112111,110184,0,110746,112673,109169,0,110958,0,111265,109524,111369,108779,108768,111044,111071,111690,111313,110473,110622,110715,108775,0,110952,111532,110293,0,110534,111926,109260,0,111155,0,111017,109838,111457,108824,108841,111069,111252,111364,111058,110914,110744,110703,108907,0,111322,111896,110230,0,110585,111824,109309,0,129357,0,133804,124780,141844,114999,119045,130946,128309,132591,132948,129852,128218,129423,118315,0,132706,136935,127392,0,128764,135201,0,0,142359,0,138410,143054,116377,139943,148669,128749,129889,128432,128350,144147,129891,140863,136036,0,140390,141352,143453,0,128944,140853,0
1082_3,0,86209,0,87088,88761,95457,91210,93701,87881,89928,93179,91719,94569,84435,92647,83396,0,90286,89342,93394,0,92333,91675,85160,0,79549,0,80105,80352,82432,81239,82270,80334,81014,82423,81920,82382,79603,82343,78960,0,81166,80785,83231,0,82278,81297,79339,0,79013,0,79833,79238,81123,79654,80117,80692,79773,80762,80082,80513,80136,80173,78818,0,79583,79589,80406,0,79980,80304,79147,0,79158,0,79729,79154,80610,79428,79397,79474,80389,80067,79433,80110,78980,79529,78393,0,79457,79195,80010,0,79663,79484,79086,0,78660,0,80233,78867,80483,79787,79294,79384,79655,79595,79942,80065,78455,95658,78293,0,79573,80064,95629,0,79602,79690,78214,0,78591,0,79808,79419,80257,79400,79075,79383,79451,79951,79262,78981,78053,81159,78275,0,79046,79502,81958,0,79644,79682,77974,0,78386,0,109469,78530,81099,78844,79588,79110,78931,79559,79998,79796,77868,78429,77828,0,78943,79213,78941,0,79603,79727,77963,0,78163,0,91282,78987,85144,0,79445,79143,79154,79659,79512,79348,78387,85031,77757,0,79358,79247,85744,0,79428,79811,77466,0,115793,0,109870,104714,121354,0,110618,106385,107368,109067,108885,122570,102327,107867,112842,0,106997,106691,108300,0,110613,108251,102472,0,102149,0,90606,104903,93955,0,98449,103130,101988,99170,99626,96651,105992,94320,104647,0,102772,102964,93442,0,97801,100051,105981
1083_1,169321,176549,0,159570,0,150972,156287,0,178096,143979,171320,0,166878,174110,162397,0,282084,141969,0,154001,146223,0,215850,147771,3191710,3203101,0,3198246,0,3204155,3194854,0,3197410,3190972,3197923,0,3198000,3199676,3200311,0,3085945,3195545,0,3186869,3199557,0,3148409,3191677,131047,115880,0,135275,0,137237,139606,0,120329,151928,125703,0,128846,120736,131434,0,125385,150360,0,149321,145614,0,128425,149193,95854,98189,0,97410,0,96426,95426,0,97298,93437,97784,0,97878,97594,97106,0,96513,93807,0,95479,95270,0,96822,94650,96576,96284,0,95719,0,95064,95243,0,96040,93623,95935,0,95865,95814,95571,0,95717,93489,0,95398,95120,0,95745,93657,95333,95761,0,95743,0,94947,95119,0,95569,93596,95549,0,95642,94962,95694,0,95589,93539,0,123440,93731,0,95483,93483,95642,95666,0,95615,0,94985,95450,0,95083,93918,95242,0,95660,117220,95579,0,95631,93762,0,93455,93955,0,95573,93704,95512,95640,0,95673,0,94976,94778,0,95677,93732,95611,0,95802,95155,95857,0,95485,93451,0,93435,93679,0,95409,93648,95527,96032,0,95522,0,94799,95058,0,96028,93575,95443,0,95370,95178,95527,0,95807,93606,0,93362,93704,0,95766,93509,96250,95766,0,95462,0,94721,94567,0,95420,95415,95541,0,95509,95024,95433,0,95291,93486,0,93395,93338,0,95616,93821
1083_2,156287,0,154001,159570,0,0,176549,166878,174110,0,171320,141969,0,150972,178096,146223,215850,0,0,282084,143979,147771,169321,162397,3194854,0,3186869,3198246,0,0,3203101,3198000,3199676,0,3197923,3195545,0,3204155,3197410,3199557,3148409,0,0,3085945,3190972,3191677,3191710,3200311,139606,0,149321,135275,0,0,115880,128846,120736,0,125703,150360,0,137237,120329,145614,128425,0,0,125385,151928,149193,131047,131434,95426,0,95479,97410,0,0,98189,97878,97594,0,97784,93807,0,96426,97298,95270,96822,0,0,96513,93437,94650,95854,97106,95243,0,95398,95719,0,0,96284,95865,95814,0,95935,93489,0,95064,96040,95120,95745,0,0,95717,93623,93657,96576,95571,95119,0,123440,95743,0,0,95761,95642,94962,0,95549,93539,0,94947,95569,93731,95483,0,0,95589,93596,93483,95333,95694,95450,0,93455,95615,0,0,95666,95660,117220,0,95242,93762,0,94985,95083,93955,95573,0,0,95631,93918,93704,95642,95579,94778,0,93435,95673,0,0,95640,95802,95155,0,95611,93451,0,94976,95677,93679,95409,0,0,95485,93732,93648,95512,95857,95058,0,93362,95522,0,0,96032,95370,95178,0,95443,93606,0,94799,96028,93704,95766,0,0,95807,93575,93509,95527,95527,94567,0,93395,95462,0,0,95766,95509,95024,0,95541,93486,0,94721,95420,93338,95616,0,0,95291,95415,93821,96250,95433
1083_3,0,146223,0,171320,159570,178096,154001,147771,282084,166878,176549,162397,0,150972,174110,141969,0,0,0,169321,0,156287,215850,143979,0,3199557,0,3197923,3198246,3197410,3186869,3191677,3085945,3198000,3203101,3200311,0,3204155,3199676,3195545,0,0,0,3191710,0,3194854,3148409,3190972,0,145614,0,125703,135275,120329,149321,149193,125385,128846,115880,131434,0,137237,120736,150360,0,0,0,131047,0,139606,128425,151928,0,95270,0,97784,97410,97298,95479,94650,96513,97878,98189,97106,0,96426,97594,93807,0,0,0,95854,0,95426,96822,93437,0,95120,0,95935,95719,96040,95398,93657,95717,95865,96284,95571,0,95064,95814,93489,0,0,0,96576,0,95243,95745,93623,0,93731,0,95549,95743,95569,123440,93483,95589,95642,95761,95694,0,94947,94962,93539,0,0,0,95333,0,95119,95483,93596,0,93955,0,95242,95615,95083,93455,93704,95631,95660,95666,95579,0,94985,117220,93762,0,0,0,95642,0,95450,95573,93918,0,93679,0,95611,95673,95677,93435,93648,95485,95802,95640,95857,0,94976,95155,93451,0,0,0,95512,0,94778,95409,93732,0,93704,0,95443,95522,96028,93362,93509,95807,95370,96032,95527,0,94799,95178,93606,0,0,0,95527,0,95058,95766,93575,0,93338,0,95541,95462,95420,93395,93821,95291,95509,95766,95433,0,94721,95024,93486,0,0,0,96250,0,94567,95616,95415
1084_1,79917,79383,0,76191,0,81839,79021,0,81353,74784,77387,80923,78733,81543,82910,78147,76866,72722,80617,113302,77789,0,80172,73649,73286,73225,0,71416,0,73567,72967,0,73703,70766,72047,73250,72671,74284,73361,72380,71713,70373,74001,91169,72174,0,73449,70609,71885,71802,0,71458,0,72105,71719,0,72131,70385,71253,72132,71550,72553,72516,71148,71312,70165,72106,71899,71217,0,71940,69928,71431,71387,0,71127,0,72177,71325,0,71895,70324,71067,71779,71596,72072,72055,70675,71191,70128,71717,71854,71802,0,71721,70138,71817,72002,0,71627,0,71670,71415,0,71989,70400,71285,71853,72715,71656,71924,71114,71470,70260,71855,71843,71123,0,71806,70268,72001,71867,0,71569,0,71948,71651,0,71878,70441,71724,71774,71745,72009,75200,71686,71655,70357,71933,72421,71533,0,71940,70329,71860,71749,0,71669,0,72207,71648,0,72266,70420,71704,72107,71711,72191,91427,71683,71639,70559,72231,75064,71644,0,71746,70321,71829,71670,0,71493,0,72238,71615,0,72164,70675,71595,72200,71525,72124,70913,71648,71554,70763,72088,73415,71681,0,71890,70721,71649,71713,0,71507,0,72348,71332,0,72353,70718,71642,72503,71770,72595,70604,71627,71522,70847,72376,72798,71533,0,71980,70883,71981,71880,0,71550,0,72469,71560,0,72611,70853,71561,72391,71947,72331,70706,71693,71522,71396,72505,72810,71700,0,71691,71403
1084_2,79021,78147,113302,76191,0,80923,79383,78733,81543,80617,77387,72722,0,81839,81353,77789,80172,0,0,76866,74784,73649,79917,82910,72967,72380,91169,71416,0,73250,73225,72671,74284,74001,72047,70373,0,73567,73703,72174,73449,0,0,71713,70766,70609,73286,73361,71719,71148,71899,71458,0,72132,71802,71550,72553,72106,71253,70165,0,72105,72131,71217,71940,0,0,71312,70385,69928,71885,72516,71325,70675,71854,71127,0,71779,71387,71596,72072,71717,71067,70128,0,72177,71895,71802,71721,0,0,71191,70324,70138,71431,72055,71415,71114,71843,71627,0,71853,72002,72715,71656,71855,71285,70260,0,71670,71989,71123,71806,0,0,71470,70400,70268,71817,71924,71651,71686,72421,71569,0,71774,71867,71745,72009,71933,71724,70357,0,71948,71878,71533,71940,0,0,71655,70441,70329,72001,75200,71648,71683,75064,71669,0,72107,71749,71711,72191,72231,71704,70559,0,72207,72266,71644,71746,0,0,71639,70420,70321,71860,91427,71615,71648,73415,71493,0,72200,71670,71525,72124,72088,71595,70763,0,72238,72164,71681,71890,0,0,71554,70675,70721,71829,70913,71332,71627,72798,71507,0,72503,71713,71770,72595,72376,71642,70847,0,72348,72353,71533,71980,0,0,71522,70718,70883,71649,70604,71560,71693,72810,71550,0,72391,71880,71947,72331,72505,71561,71396,0,72469,72611,71700,71691,0,0,71522,70853,71403,71981,70706
1084_3,0,77789,0,77387,76191,81353,113302,73649,76866,78733,79383,82910,80923,81839,81543,72722,0,80617,78147,79917,0,79021,80172,74784,0,72174,0,72047,71416,73703,91169,70609,71713,72671,73225,73361,73250,73567,74284,70373,0,74001,72380,73286,0,72967,73449,70766,0,71217,0,71253,71458,72131,71899,69928,71312,71550,71802,72516,72132,72105,72553,70165,0,72106,71148,71885,0,71719,71940,70385,0,71802,0,71067,71127,71895,71854,70138,71191,71596,71387,72055,71779,72177,72072,70128,0,71717,70675,71431,0,71325,71721,70324,0,71123,0,71285,71627,71989,71843,70268,71470,72715,72002,71924,71853,71670,71656,70260,0,71855,71114,71817,0,71415,71806,70400,0,71533,0,71724,71569,71878,72421,70329,71655,71745,71867,75200,71774,71948,72009,70357,0,71933,71686,72001,0,71651,71940,70441,0,71644,0,71704,71669,72266,75064,70321,71639,71711,71749,91427,72107,72207,72191,70559,0,72231,71683,71860,0,71648,71746,70420,0,71681,0,71595,71493,72164,73415,70721,71554,71525,71670,70913,72200,72238,72124,70763,0,72088,71648,71829,0,71615,71890,70675,0,71533,0,71642,71507,72353,72798,70883,71522,71770,71713,70604,72503,72348,72595,70847,0,72376,71627,71649,0,71332,71980,70718,0,71700,0,71561,71550,72611,72810,71403,71522,71947,71880,70706,72391,72469,72331,71396,0,72505,71693,71981,0,71560,71691,70853
1085_1,114140,111666,0,107996,0,107416,108540,0,114940,115014,113204,122423,109249,112214,114308,113429,110622,104415,115290,106399,105421,0,112802,103351,102174,100753,0,99807,0,99900,100479,0,102934,101355,101110,100240,100948,101161,102929,101579,100899,98330,103130,99289,99316,0,102001,98127,101845,100451,0,99389,0,100530,100356,0,101281,99779,100010,100619,100796,100340,101529,100774,100621,98117,101256,99427,99620,0,100395,98699,100767,100102,0,98837,0,99156,100078,0,101089,100095,100145,100216,100293,100078,100929,101312,99948,98390,101111,98920,99066,0,100423,98088,100789,100139,0,99600,0,100243,100050,0,100706,100063,100336,100672,100235,100216,100601,100644,100066,98720,100779,99683,99608,0,101576,99097,100801,100430,0,99927,0,100069,100496,0,100983,99942,100326,100944,100360,100344,100803,100224,100285,98634,100816,99774,99779,0,100279,98610,101080,100753,0,99790,0,100261,100400,0,101028,100380,100799,101138,101733,100710,101332,101206,100327,99219,101176,99715,99135,0,100884,99288,100618,100691,0,99014,0,100034,100212,0,100612,100042,121961,100735,100842,100834,100537,100519,100502,99159,100806,99188,98900,0,100379,98964,100730,100599,0,99212,0,99926,100026,0,100936,100240,107360,101117,100415,100562,100952,120834,100671,99130,121165,99681,99031,0,100265,99141,101208,100772,0,99527,0,100067,100143,0,101188,100712,100029,102007,100627,100724,101033,108551,100327,99043,108448,99639,99201,0,100865,98855
